,id,host_id,comuna,latitude,longitude,bathrooms,bedrooms,beds,price,cleaning_fee,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,total_price,tipo,ingresos_25p,ingresos_50p,ingresos_75p,ingresos_100p
5745,25319457,191229461,Santiago,-33.44139000000001,-70.65552,1,2,3.0,44907.0,0.0,24,54,84,286,26,89.0,44907.0,2D+1B,449070.0,673605.0,898140.0,1347210.0
5746,25320662,140312718,Santiago,-33.44886,-70.63286,1,1,1.0,24799.0,13000.0,0,0,0,73,14,85.0,37799.0,1D+1B,260990.0,384985.0,508980.0,756970.0
5747,25322719,158187789,Santiago,-33.43525,-70.63932,1,1,4.0,50269.0,0.0,10,33,58,304,43,97.0,50269.0,1D+1B,502690.0,754035.0,1005380.0,1508070.0
5749,25326011,147468445,Las Condes,-33.41283,-70.58022,1,1,1.0,44907.0,10000.0,29,59,89,364,5,84.0,54907.0,1D+1B,459070.0,683605.0,908140.0,1357210.0
5751,25344647,160294880,Las Condes,-33.4143,-70.60355,2,2,2.0,40215.0,0.0,0,0,0,134,12,89.0,40215.0,2D+2B,402150.0,603225.0,804300.0,1206450.0
5752,25349325,65974622,Providencia,-33.43569,-70.62958,1,1,3.0,14745.0,10000.0,1,24,54,329,16,96.0,24745.0,1D+1B,157450.0,231175.0,304900.0,452350.0
5753,25352315,191445282,Santiago,-33.44009,-70.67215,1,2,5.0,40215.0,0.0,13,43,73,276,4,100.0,40215.0,2D+1B,402150.0,603225.0,804300.0,1206450.0
5754,25373191,182777576,Santiago,-33.44082,-70.65554,2,3,6.0,33512.0,0.0,19,48,78,345,21,85.0,33512.0,3D+2B,335120.0,502680.0,670240.0,1005360.0
5755,25374550,159874730,Las Condes,-33.39994,-70.57160999999999,2,2,2.0,54960.0,25000.0,5,13,43,318,21,92.0,79960.0,2D+2B,574600.0,849400.0,1124200.0,1673800.0
5757,25376090,152721115,Recoleta,-33.43475,-70.63771,1,1,1.0,34853.0,10000.0,17,38,67,315,48,99.0,44853.0,1D+1B,358530.0,532795.0,707060.0,1055590.0
5758,25380893,127253951,Ñuñoa,-33.45223,-70.61561999999999,2,2,3.0,45577.0,20000.0,12,42,72,152,3,87.0,65577.0,2D+2B,475770.0,703655.0,931540.0,1387310.0
5759,25382867,29886254,Providencia,-33.43582,-70.62846,1,1,1.0,37534.0,16756.0,19,49,79,345,1,100.0,54290.0,1D+1B,392096.0,579766.0,767436.0,1142776.0
5761,25406322,77200061,Santiago,-33.43458,-70.65723,2,2,3.0,29491.0,7000.0,0,0,0,0,21,100.0,36491.0,2D+2B,301910.0,449365.0,596820.0,891730.0
5762,25406982,108907371,Santiago,-33.43775,-70.65802,1,1,1.0,40215.0,16000.0,17,47,77,352,24,99.0,56215.0,1D+1B,418150.0,619225.0,820300.0,1222450.0
5763,25414870,28961536,Providencia,-33.43169,-70.62445,1,1,1.0,15416.0,0.0,7,37,67,342,5,96.0,15416.0,1D+1B,154160.0,231240.0,308320.0,462480.0
5764,25417587,15115414,Vitacura,-33.40642,-70.59851,2,2,4.0,60322.0,25000.0,3,3,3,29,10,100.0,85322.0,2D+2B,628220.0,929830.0,1231440.0,1834660.0
5766,25419748,24165288,Las Condes,-33.40767,-70.54878000000001,2,2,3.0,69706.0,15000.0,0,1,1,1,6,100.0,84706.0,2D+2B,712060.0,1060590.0,1409120.0,2106180.0
5767,25420668,152020481,Providencia,-33.42555,-70.61666,1,1,1.0,46247.0,0.0,20,42,72,322,1,80.0,46247.0,1D+1B,462470.0,693705.0,924940.0,1387410.0
5768,25421841,152020481,Providencia,-33.42568,-70.61528,1,1,1.0,46247.0,0.0,23,53,83,358,1,100.0,46247.0,1D+1B,462470.0,693705.0,924940.0,1387410.0
5770,25422596,152020481,Providencia,-33.4239,-70.61681,1,1,1.0,46247.0,0.0,25,47,77,352,1,100.0,46247.0,1D+1B,462470.0,693705.0,924940.0,1387410.0
5771,25423130,152020481,Providencia,-33.42373,-70.61529,1,1,1.0,46247.0,0.0,21,35,65,330,1,60.0,46247.0,1D+1B,462470.0,693705.0,924940.0,1387410.0
5772,25423327,102270625,Santiago,-33.45505,-70.66551,1,1,1.0,24799.0,15000.0,17,47,77,279,13,100.0,39799.0,1D+1B,262990.0,386985.0,510980.0,758970.0
5775,25433424,147468445,Las Condes,-33.41263,-70.57972,1,1,1.0,44907.0,10000.0,30,60,90,180,10,94.0,54907.0,1D+1B,459070.0,683605.0,908140.0,1357210.0
5776,25445071,130288167,Santiago,-33.43672,-70.64689,2,2,3.0,24799.0,0.0,5,17,29,240,42,90.0,24799.0,2D+2B,247990.0,371985.0,495980.0,743970.0
5777,25449506,189432880,Providencia,-33.43586,-70.60465,1,1,2.0,24129.0,0.0,14,44,74,254,3,93.0,24129.0,1D+1B,241290.0,361935.0,482580.0,723870.0
5778,25451480,192110271,Ñuñoa,-33.45066,-70.59225,2,2,2.0,20107.0,25000.0,0,1,14,289,4,100.0,45107.0,2D+2B,226070.0,326605.0,427140.0,628210.0
5779,25452022,92268914,Vitacura,-33.39867,-70.57806,2,2,2.0,34853.0,0.0,28,58,88,178,18,89.0,34853.0,2D+2B,348530.0,522795.0,697060.0,1045590.0
5781,25454315,101511736,Recoleta,-33.43314,-70.64432,1,1,2.0,16756.0,7000.0,22,52,82,357,31,88.0,23756.0,1D+1B,174560.0,258340.0,342120.0,509680.0
5782,25454484,2037526,Providencia,-33.42659,-70.60488000000001,1,1,1.0,34853.0,0.0,28,58,88,363,3,93.0,34853.0,1D+1B,348530.0,522795.0,697060.0,1045590.0
5784,25457622,185010488,Santiago,-33.44784,-70.65525,2,2,3.0,28821.0,25000.0,6,14,20,145,14,100.0,53821.0,2D+2B,313210.0,457315.0,601420.0,889630.0
5786,25458666,178263975,Santiago,-33.45355,-70.64283,2,2,7.0,24799.0,40000.0,0,11,41,286,19,98.0,64799.0,2D+2B,287990.0,411985.0,535980.0,783970.0
5787,25458927,192170546,Santiago,-33.43748,-70.64038000000001,1,2,4.0,56301.0,15000.0,0,0,0,0,26,99.0,71301.0,2D+1B,578010.0,859515.0,1141020.0,1704030.0
5788,25476984,192283855,Vitacura,-33.3839,-70.56555999999999,1,1,1.0,31502.0,0.0,30,60,90,90,1,20.0,31502.0,1D+1B,315020.0,472530.0,630040.0,945060.0
5789,25477221,186625416,Santiago,-33.46489,-70.64587,1,1,2.0,34853.0,7800.0,26,56,86,361,6,96.0,42653.0,1D+1B,356330.0,530595.0,704860.0,1053390.0
5791,25478815,126434958,Santiago,-33.43655,-70.64607,1,1,1.0,21448.0,0.0,8,27,57,138,11,96.0,21448.0,1D+1B,214480.0,321720.0,428960.0,643440.0
5793,25482374,39039845,Providencia,-33.42804,-70.61948000000001,2,2,3.0,40215.0,21448.0,13,33,33,36,3,73.0,61663.0,2D+2B,423598.0,624673.0,825748.0,1227898.0
5794,25483409,28749942,Las Condes,-33.41202,-70.601,1,1,1.0,19437.0,23459.0,13,43,61,61,44,92.0,42896.0,1D+1B,217829.0,315014.0,412199.0,606569.0
5798,25498344,192432496,Ñuñoa,-33.45478,-70.58254000000001,1,1,1.0,22788.0,18000.0,16,46,76,166,7,96.0,40788.0,1D+1B,245880.0,359820.0,473760.0,701640.0
5801,25505266,10177065,Providencia,-33.41794,-70.60203,2,2,5.0,53620.0,10054.0,17,42,72,324,10,92.0,63674.0,2D+2B,546254.0,814354.0,1082454.0,1618654.0
5802,25514473,192535147,Vitacura,-33.4019,-70.59487,1,1,2.0,47588.0,10000.0,12,36,66,156,33,95.0,57588.0,1D+1B,485880.0,723820.0,961760.0,1437640.0
5803,25516058,166054442,Las Condes,-33.40667,-70.5737,2,2,3.0,56301.0,35000.0,8,8,8,234,30,98.0,91301.0,2D+2B,598010.0,879515.0,1161020.0,1724030.0
5804,25517146,5550648,Santiago,-33.44402,-70.6439,1,1,1.0,30161.0,30161.0,10,35,65,332,29,96.0,60322.0,1D+1B,331771.0,482576.0,633381.0,934991.0
5805,25518335,182777576,Santiago,-33.44089,-70.65705,2,3,4.0,36864.0,0.0,17,41,71,335,3,87.0,36864.0,3D+2B,368640.0,552960.0,737280.0,1105920.0
5806,25523103,143098669,Santiago,-33.47211,-70.64726999999999,1,1,1.0,22118.0,5000.0,0,29,59,239,10,92.0,27118.0,1D+1B,226180.0,336770.0,447360.0,668540.0
5808,25538341,192687417,Ñuñoa,-33.4544,-70.62849,1,2,4.0,28150.0,0.0,22,49,79,350,44,94.0,28150.0,2D+1B,281500.0,422250.0,563000.0,844500.0
5809,25539319,59357549,Santiago,-33.44636,-70.63835999999999,1,1,2.0,15416.0,0.0,28,58,88,363,1,100.0,15416.0,1D+1B,154160.0,231240.0,308320.0,462480.0
5812,25543618,191592442,Las Condes,-33.39979,-70.57418,2,2,5.0,54960.0,35000.0,10,20,50,325,8,87.0,89960.0,2D+2B,584600.0,859400.0,1134200.0,1683800.0
5813,25544977,152758429,Vitacura,-33.39813,-70.57377,2,2,5.0,56301.0,35000.0,15,41,71,346,4,100.0,91301.0,2D+2B,598010.0,879515.0,1161020.0,1724030.0
5814,25546174,180961525,Recoleta,-33.43252,-70.63784,1,1,1.0,24799.0,0.0,0,0,1,1,27,98.0,24799.0,1D+1B,247990.0,371985.0,495980.0,743970.0
5815,25550897,57945643,Santiago,-33.44443,-70.64502,1,1,1.0,34853.0,20000.0,21,51,81,345,4,100.0,54853.0,1D+1B,368530.0,542795.0,717060.0,1065590.0
5816,25553284,24735447,Providencia,-33.42303,-70.61206999999999,1,1,2.0,28821.0,15000.0,22,52,82,357,4,75.0,43821.0,1D+1B,303210.0,447315.0,591420.0,879630.0
5818,25567102,189575675,Santiago,-33.44806,-70.63508,1,1,2.0,22118.0,15000.0,4,4,4,4,11,95.0,37118.0,1D+1B,236180.0,346770.0,457360.0,678540.0
5820,25573581,164474654,Las Condes,-33.41686,-70.57548,2,3,4.0,80430.0,20107.0,8,24,38,277,15,96.0,100537.0,3D+2B,824407.0,1226557.0,1628707.0,2433007.0
5822,25577827,32797151,Las Condes,-33.41406,-70.57904,1,1,1.0,38874.0,9000.0,27,57,87,362,7,89.0,47874.0,1D+1B,397740.0,592110.0,786480.0,1175220.0
5823,25582999,129260398,Las Condes,-33.40892,-70.56921,2,3,6.0,119975.0,40000.0,4,26,56,205,42,95.0,159975.0,3D+2B,1239750.0,1839625.0,2439500.0,3639250.0
5824,25589481,184985290,Providencia,-33.4345,-70.62847,1,1,2.0,28150.0,13500.0,22,52,82,357,9,80.0,41650.0,1D+1B,295000.0,435750.0,576500.0,858000.0
5827,25629084,193104345,Las Condes,-33.40005,-70.57054000000001,1,1,1.0,40885.0,28800.0,15,45,75,320,29,96.0,69685.0,1D+1B,437650.0,642075.0,846500.0,1255350.0
5828,25631150,186286024,Santiago,-33.43945,-70.64146,1,2,3.0,81100.0,20000.0,18,43,60,335,6,100.0,101100.0,2D+1B,831000.0,1236500.0,1642000.0,2453000.0
5829,25636892,184985290,Providencia,-33.42304,-70.61012,1,1,2.0,34183.0,5500.0,22,52,82,357,1,40.0,39683.0,1D+1B,347330.0,518245.0,689160.0,1030990.0
5830,25680124,193104345,Las Condes,-33.40047,-70.57223,1,1,1.0,45577.0,28800.0,7,33,53,328,34,97.0,74377.0,1D+1B,484570.0,712455.0,940340.0,1396110.0
5831,25680454,193307704,Santiago,-33.45892,-70.63962,1,2,2.0,20778.0,30000.0,11,41,70,216,10,98.0,50778.0,2D+1B,237780.0,341670.0,445560.0,653340.0
5832,25687252,56220311,Las Condes,-33.4041,-70.57053,2,2,2.0,99867.0,20000.0,12,34,64,113,10,88.0,119867.0,2D+2B,1018670.0,1518005.0,2017340.0,3016010.0
5833,25688999,55952348,Santiago,-33.44728,-70.65716,2,2,2.0,32172.0,5000.0,9,28,54,54,35,100.0,37172.0,2D+2B,326720.0,487580.0,648440.0,970160.0
5834,25693219,160851974,Providencia,-33.42745,-70.6171,1,1,1.0,34853.0,15000.0,20,43,73,348,7,91.0,49853.0,1D+1B,363530.0,537795.0,712060.0,1060590.0
5836,25721886,90887880,Las Condes,-33.41346,-70.60027,1,1,1.0,38204.0,30000.0,19,49,79,79,13,92.0,68204.0,1D+1B,412040.0,603060.0,794080.0,1176120.0
5837,25725867,90887880,Santiago,-33.43943,-70.65711,1,1,1.0,22788.0,30000.0,14,44,74,74,13,88.0,52788.0,1D+1B,257880.0,371820.0,485760.0,713640.0
5838,25726145,149284303,Santiago,-33.45111,-70.64708,1,1,1.0,20107.0,10000.0,9,39,69,344,11,89.0,30107.0,1D+1B,211070.0,311605.0,412140.0,613210.0
5839,25728743,124994354,Santiago,-33.44625,-70.64769,1,1,2.0,20778.0,20000.0,22,37,59,324,20,99.0,40778.0,1D+1B,227780.0,331670.0,435560.0,643340.0
5841,25731721,103008610,Providencia,-33.42997,-70.62,1,1,3.0,40215.0,0.0,23,53,83,358,9,96.0,40215.0,1D+1B,402150.0,603225.0,804300.0,1206450.0
5842,25732037,193504176,Santiago,-33.42973,-70.66716,2,2,1.0,30161.0,0.0,0,0,0,0,3,100.0,30161.0,2D+2B,301610.0,452415.0,603220.0,904830.0
5843,25732882,174215617,Providencia,-33.42499,-70.62179,2,2,2.0,40215.0,20000.0,28,58,85,103,1,60.0,60215.0,2D+2B,422150.0,623225.0,824300.0,1226450.0
5844,25740557,166054442,Providencia,-33.43022,-70.6199,1,1,2.0,34853.0,25000.0,12,41,71,346,18,98.0,59853.0,1D+1B,373530.0,547795.0,722060.0,1070590.0
5845,25747857,141582431,Providencia,-33.44265,-70.63058000000001,1,1,1.0,22788.0,3500.0,27,57,87,177,5,95.0,26288.0,1D+1B,231380.0,345320.0,459260.0,687140.0
5846,25768441,163449922,Santiago,-33.43764,-70.64412,1,1,4.0,40215.0,0.0,9,25,49,324,2,80.0,40215.0,1D+1B,402150.0,603225.0,804300.0,1206450.0
5847,25768658,193658890,Providencia,-33.42862,-70.59224,2,3,4.0,46917.0,25000.0,1,31,61,336,27,100.0,71917.0,3D+2B,494170.0,728755.0,963340.0,1432510.0
5850,25773610,139631759,Santiago,-33.47014,-70.62576,1,1,3.0,24799.0,15000.0,10,40,70,188,13,97.0,39799.0,1D+1B,262990.0,386985.0,510980.0,758970.0
5852,25776621,4204978,Santiago,-33.43728,-70.64735,1,1,1.0,39545.0,13405.0,14,42,67,319,2,90.0,52950.0,1D+1B,408855.0,606580.0,804305.0,1199755.0
5855,25784486,157074564,Las Condes,-33.41315,-70.56714000000001,1,1,2.0,36193.0,6000.0,9,35,65,336,19,97.0,42193.0,1D+1B,367930.0,548895.0,729860.0,1091790.0
5857,25807803,193930650,Providencia,-33.42648,-70.61735,1,1,2.0,30161.0,0.0,2,15,45,320,26,89.0,30161.0,1D+1B,301610.0,452415.0,603220.0,904830.0
5859,25810277,193945872,Santiago,-33.43633,-70.64865999999999,1,1,1.0,40215.0,0.0,29,59,89,358,2,80.0,40215.0,1D+1B,402150.0,603225.0,804300.0,1206450.0
5860,25814035,30334464,Santiago,-33.44767,-70.65113000000001,1,1,1.0,33512.0,0.0,29,59,89,364,2,100.0,33512.0,1D+1B,335120.0,502680.0,670240.0,1005360.0
5862,25815440,193908498,Providencia,-33.42971,-70.6188,1,1,2.0,34183.0,6032.0,30,60,90,90,2,100.0,40215.0,1D+1B,347862.0,518777.0,689692.0,1031522.0
5863,25815899,194000259,Ñuñoa,-33.45419,-70.6046,2,2,4.0,44907.0,0.0,15,41,63,288,6,100.0,44907.0,2D+2B,449070.0,673605.0,898140.0,1347210.0
5864,25826995,185931111,Santiago,-33.43779,-70.64517,1,1,2.0,32842.0,0.0,30,60,90,365,5,96.0,32842.0,1D+1B,328420.0,492630.0,656840.0,985260.0
5865,25828425,160156573,Las Condes,-33.3957,-70.54762,2,2,2.0,40885.0,30000.0,0,0,12,12,2,80.0,70885.0,2D+2B,438850.0,643275.0,847700.0,1256550.0
5866,25830807,194087523,Santiago,-33.43718,-70.64406,1,1,2.0,30161.0,0.0,25,51,70,297,34,90.0,30161.0,1D+1B,301610.0,452415.0,603220.0,904830.0
5869,25836371,193930650,Providencia,-33.42523,-70.61543,1,1,2.0,29491.0,0.0,12,35,65,340,27,90.0,29491.0,1D+1B,294910.0,442365.0,589820.0,884730.0
5870,25838206,194134116,Santiago,-33.4455,-70.6473,1,1,2.0,40215.0,0.0,26,56,86,361,6,93.0,40215.0,1D+1B,402150.0,603225.0,804300.0,1206450.0
5872,25839902,58998674,Santiago,-33.46644000000001,-70.66545,2,2,1.0,40215.0,0.0,27,57,87,362,5,90.0,40215.0,2D+2B,402150.0,603225.0,804300.0,1206450.0
5873,25840592,185931111,Santiago,-33.44443,-70.64896999999999,1,1,3.0,36193.0,0.0,30,60,90,365,7,94.0,36193.0,1D+1B,361930.0,542895.0,723860.0,1085790.0
5874,25840898,193945872,Santiago,-33.43755,-70.6469,2,2,3.0,44907.0,0.0,27,57,87,346,2,100.0,44907.0,2D+2B,449070.0,673605.0,898140.0,1347210.0
5875,25843990,192181895,Recoleta,-33.43327,-70.63694,2,2,3.0,38204.0,12000.0,30,60,90,365,1,100.0,50204.0,2D+2B,394040.0,585060.0,776080.0,1158120.0
5879,25871394,115318393,Providencia,-33.4445,-70.63283,1,1,1.0,22788.0,3220.0,5,14,27,122,52,97.0,26008.0,1D+1B,231100.0,345040.0,458980.0,686860.0
5880,25871770,194385191,Las Condes,-33.40851,-70.5501,2,2,2.0,52950.0,25000.0,13,43,73,91,5,96.0,77950.0,2D+2B,554500.0,819250.0,1084000.0,1613500.0
5881,25871898,75852507,Las Condes,-33.40722,-70.55909,1,1,1.0,40215.0,20294.0,5,5,5,160,9,98.0,60509.0,1D+1B,422444.0,623519.0,824594.0,1226744.0
5882,25872857,134091323,Santiago,-33.45293,-70.66141,2,2,3.0,28150.0,0.0,16,46,76,336,14,91.0,28150.0,2D+2B,281500.0,422250.0,563000.0,844500.0
5883,25883912,172524633,Santiago,-33.44827,-70.64166,1,1,1.0,19437.0,0.0,9,27,57,304,59,93.0,19437.0,1D+1B,194370.0,291555.0,388740.0,583110.0
5884,25888989,185931111,Santiago,-33.43789,-70.64448,1,1,3.0,48928.0,0.0,30,60,90,365,4,95.0,48928.0,1D+1B,489280.0,733920.0,978560.0,1467840.0
5885,25891330,16590943,Las Condes,-33.40704,-70.57803,1,1,1.0,55631.0,0.0,30,60,90,365,1,80.0,55631.0,1D+1B,556310.0,834465.0,1112620.0,1668930.0
5886,25913425,144318631,Providencia,-33.42568,-70.61261,1,1,2.0,17426.0,20000.0,12,38,64,292,27,90.0,37426.0,1D+1B,194260.0,281390.0,368520.0,542780.0
5887,25917203,104694687,Santiago,-33.43741,-70.65683,1,1,1.0,30161.0,15000.0,0,14,44,319,5,100.0,45161.0,1D+1B,316610.0,467415.0,618220.0,919830.0
5888,25917716,39262126,Las Condes,-33.4156,-70.58935,1,1,1.0,44907.0,20000.0,22,52,82,82,20,99.0,64907.0,1D+1B,469070.0,693605.0,918140.0,1367210.0
5889,25918142,194786442,Providencia,-33.43113,-70.61454,2,2,4.0,54960.0,0.0,24,54,84,174,2,100.0,54960.0,2D+2B,549600.0,824400.0,1099200.0,1648800.0
5890,25919956,192473033,Estación Central,-33.45677,-70.6897,1,1,1.0,14745.0,15000.0,3,8,33,85,27,92.0,29745.0,1D+1B,162450.0,236175.0,309900.0,457350.0
5891,25921932,65259973,Santiago,-33.45099,-70.64695999999999,1,1,2.0,23459.0,9000.0,16,46,76,256,2,100.0,32459.0,1D+1B,243590.0,360885.0,478180.0,712770.0
5892,25931744,110996965,Santiago,-33.43464,-70.65655,1,1,1.0,22118.0,15000.0,0,13,43,214,5,92.0,37118.0,1D+1B,236180.0,346770.0,457360.0,678540.0
5893,25936167,67581252,Santiago,-33.43669000000001,-70.64828,1,1,1.0,24799.0,3350.0,26,56,86,361,16,86.0,28149.0,1D+1B,251340.0,375335.0,499330.0,747320.0
5895,25944676,101528205,Vitacura,-33.40269,-70.58639000000001,1,1,1.0,46917.0,26140.0,5,35,65,340,5,96.0,73057.0,1D+1B,495310.0,729895.0,964480.0,1433650.0
5898,25966930,173095928,Las Condes,-33.42052,-70.56951,2,3,2.0,69706.0,0.0,8,38,68,158,3,100.0,69706.0,3D+2B,697060.0,1045590.0,1394120.0,2091180.0
5899,25969316,19840117,Santiago,-33.43667,-70.64737,2,2,6.0,52279.0,20000.0,20,50,80,344,5,88.0,72279.0,2D+2B,542790.0,804185.0,1065580.0,1588370.0
5900,25973995,142787976,Santiago,-33.45022,-70.6435,1,1,4.0,20107.0,5000.0,11,34,53,313,54,94.0,25107.0,1D+1B,206070.0,306605.0,407140.0,608210.0
5901,25981002,10188615,Las Condes,-33.42663,-70.59015,2,3,4.0,89813.0,50000.0,0,24,54,266,3,100.0,139813.0,3D+2B,948130.0,1397195.0,1846260.0,2744390.0
5903,26000986,168776467,Santiago,-33.44895,-70.6549,2,2,3.0,34853.0,20000.0,21,21,21,285,1,100.0,54853.0,2D+2B,368530.0,542795.0,717060.0,1065590.0
5904,26002521,195437514,Santiago,-33.44061,-70.65686,1,1,1.0,18097.0,10000.0,8,28,58,134,33,85.0,28097.0,1D+1B,190970.0,281455.0,371940.0,552910.0
5906,26006854,184464013,Las Condes,-33.41592,-70.60395,1,1,2.0,40215.0,0.0,27,57,87,362,29,98.0,40215.0,1D+1B,402150.0,603225.0,804300.0,1206450.0
5907,26007136,117837393,Santiago,-33.43615,-70.64841,1,1,1.0,22118.0,7000.0,0,0,0,0,3,93.0,29118.0,1D+1B,228180.0,338770.0,449360.0,670540.0
5912,26012572,188772404,Santiago,-33.43577,-70.65604,2,2,2.0,34853.0,18000.0,6,7,20,199,23,99.0,52853.0,2D+2B,366530.0,540795.0,715060.0,1063590.0
5913,26027257,195608086,Providencia,-33.42342,-70.60906999999999,1,1,1.0,38204.0,0.0,9,37,67,339,62,97.0,38204.0,1D+1B,382040.0,573060.0,764080.0,1146120.0
5914,26028924,19840117,Santiago,-33.43806,-70.64849,1,1,1.0,25469.0,20000.0,17,47,77,352,1,100.0,45469.0,1D+1B,274690.0,402035.0,529380.0,784070.0
5915,26030376,40014880,Las Condes,-33.38839,-70.53965,1,2,3.0,65014.0,0.0,26,56,86,361,5,100.0,65014.0,2D+1B,650140.0,975210.0,1300280.0,1950420.0
5916,26033504,141449928,Vitacura,-33.39818,-70.57309000000001,2,2,3.0,87132.0,40215.0,10,36,66,66,4,100.0,127347.0,2D+2B,911535.0,1347195.0,1782855.0,2654175.0
5917,26034215,14043708,Santiago,-33.43846,-70.6459,1,1,1.0,28150.0,0.0,18,47,76,143,14,76.0,28150.0,1D+1B,281500.0,422250.0,563000.0,844500.0
5918,26036084,195673287,Las Condes,-33.41094,-70.57685,2,2,2.0,24799.0,15000.0,17,45,75,165,9,98.0,39799.0,2D+2B,262990.0,386985.0,510980.0,758970.0
5919,26037880,5550648,Santiago,-33.4455,-70.6392,2,2,2.0,25469.0,32842.0,14,38,68,337,26,95.0,58311.0,2D+2B,287532.0,414877.0,542222.0,796912.0
5920,26037886,67631909,Providencia,-33.42109,-70.612,1,1,1.0,50269.0,0.0,20,44,74,349,19,95.0,50269.0,1D+1B,502690.0,754035.0,1005380.0,1508070.0
5922,26042724,195710794,Las Condes,-33.40079,-70.56535,1,1,1.0,43566.0,26810.0,0,0,0,10,6,80.0,70376.0,1D+1B,462470.0,680300.0,898130.0,1333790.0
5924,26053392,188035694,Santiago,-33.43669000000001,-70.65066,1,1,1.0,24799.0,0.0,11,29,57,324,2,90.0,24799.0,1D+1B,247990.0,371985.0,495980.0,743970.0
5925,26056236,184985290,Providencia,-33.42835,-70.61997,1,1,1.0,60322.0,0.0,0,0,0,0,3,87.0,60322.0,1D+1B,603220.0,904830.0,1206440.0,1809660.0
5926,26057402,58717715,Santiago,-33.4359,-70.65399000000001,1,1,1.0,30161.0,7000.0,7,33,63,234,19,99.0,37161.0,1D+1B,308610.0,459415.0,610220.0,911830.0
5927,26063860,158947997,Providencia,-33.43318,-70.61734,2,2,2.0,54960.0,25000.0,30,60,90,90,1,100.0,79960.0,2D+2B,574600.0,849400.0,1124200.0,1673800.0
5928,26070091,161777505,Santiago,-33.43606,-70.64912,1,1,3.0,20778.0,20000.0,2,32,50,50,2,80.0,40778.0,1D+1B,227780.0,331670.0,435560.0,643340.0
5932,26086341,161643337,Santiago,-33.44582,-70.64135,1,1,1.0,20107.0,10000.0,8,38,56,56,26,97.0,30107.0,1D+1B,211070.0,311605.0,412140.0,613210.0
5933,26086708,90857015,Providencia,-33.43563,-70.63376,1,1,2.0,34853.0,15000.0,30,56,86,361,5,95.0,49853.0,1D+1B,363530.0,537795.0,712060.0,1060590.0
5936,26106680,192329565,Providencia,-33.42007,-70.61107,1,1,1.0,50269.0,0.0,27,57,87,87,1,100.0,50269.0,1D+1B,502690.0,754035.0,1005380.0,1508070.0
5937,26108448,189448907,Providencia,-33.44015,-70.63383,1,1,1.0,19437.0,0.0,9,31,55,55,53,95.0,19437.0,1D+1B,194370.0,291555.0,388740.0,583110.0
5939,26109525,194786442,Providencia,-33.42987,-70.61264,1,1,1.0,37534.0,0.0,11,41,71,346,5,100.0,37534.0,1D+1B,375340.0,563010.0,750680.0,1126020.0
5940,26120412,127750781,Ñuñoa,-33.46124,-70.59961,1,1,1.0,30161.0,21448.0,6,6,23,298,9,100.0,51609.0,1D+1B,323058.0,473863.0,624668.0,926278.0
5941,26122453,194087523,Santiago,-33.4371,-70.64390999999999,1,2,3.0,36193.0,0.0,0,0,12,287,1,80.0,36193.0,2D+1B,361930.0,542895.0,723860.0,1085790.0
5943,26135625,196457393,Santiago,-33.42901,-70.66837,1,1,1.0,24799.0,0.0,29,59,89,89,6,95.0,24799.0,1D+1B,247990.0,371985.0,495980.0,743970.0
5944,26138181,156075875,Recoleta,-33.42429,-70.63891,2,2,3.0,34183.0,0.0,23,53,83,354,11,100.0,34183.0,2D+2B,341830.0,512745.0,683660.0,1025490.0
5945,26153713,27307799,Providencia,-33.43304000000001,-70.62959000000001,1,1,2.0,16756.0,0.0,14,23,32,32,27,93.0,16756.0,1D+1B,167560.0,251340.0,335120.0,502680.0
5947,26158703,1789091,Santiago,-33.45572,-70.63235999999999,1,1,1.0,18767.0,0.0,0,0,0,0,3,100.0,18767.0,1D+1B,187670.0,281505.0,375340.0,563010.0
5949,26165366,184985290,Providencia,-33.42290999999999,-70.61171999999999,1,1,2.0,28150.0,4500.0,27,57,87,362,2,50.0,32650.0,1D+1B,286000.0,426750.0,567500.0,849000.0
5950,26165559,184985290,Providencia,-33.42482,-70.6153,1,1,2.0,28150.0,5500.0,27,57,87,362,2,70.0,33650.0,1D+1B,287000.0,427750.0,568500.0,850000.0
5952,26178325,194786442,Providencia,-33.4311,-70.61445,2,2,4.0,50269.0,0.0,0,13,43,317,2,100.0,50269.0,2D+2B,502690.0,754035.0,1005380.0,1508070.0
5953,26178699,1741609,Santiago,-33.43846,-70.64333,1,1,1.0,44907.0,10000.0,25,55,85,156,2,100.0,54907.0,1D+1B,459070.0,683605.0,908140.0,1357210.0
5954,26186969,14043708,Las Condes,-33.41636,-70.58685,1,1,1.0,46917.0,0.0,24,54,84,102,3,67.0,46917.0,1D+1B,469170.0,703755.0,938340.0,1407510.0
5956,26188490,14043708,Las Condes,-33.41505,-70.58673,1,1,1.0,45577.0,0.0,27,57,87,105,1,100.0,45577.0,1D+1B,455770.0,683655.0,911540.0,1367310.0
5957,26195325,5550648,Santiago,-33.43734,-70.64899,2,2,2.0,30831.0,32842.0,20,50,80,355,25,94.0,63673.0,2D+2B,341152.0,495307.0,649462.0,957772.0
5958,26196470,196880892,Recoleta,-33.43405,-70.63571,1,1,2.0,34853.0,15000.0,30,60,90,365,7,94.0,49853.0,1D+1B,363530.0,537795.0,712060.0,1060590.0
